contcod,country,region,year,inc_con,source,mysample,bin_year,group,pop,RRinc,RRmean,cons_2005ppp_pc,gdp_2005ppp_pc,totpop
AUT,Austria,Mature economies,2008,I,wyd,1,2008,3,.8336926,9453,14826,18829.54742407453,36177.359375,8.336926
AUT,Austria,Mature economies,2008,I,wyd,1,2008,4,.8336926,10809,14826,18829.54742407453,36177.359375,8.336926
AUT,Austria,Mature economies,2008,I,wyd,1,2008,5,.8336926,12333,14826,18829.54742407453,36177.359375,8.336926
AUT,Austria,Mature economies,2008,I,wyd,1,2008,6,.8336926,13838,14826,18829.54742407453,36177.359375,8.336926
AUT,Austria,Mature economies,2008,I,wyd,1,2008,7,.8336926,15576,14826,18829.54742407453,36177.359375,8.336926
AUT,Austria,Mature economies,2008,I,wyd,1,2008,8,.8336926,17964,14826,18829.54742407453,36177.359375,8.336926
AUT,Austria,Mature economies,2008,I,wyd,1,2008,9,.8336926,21493,14826,18829.54742407453,36177.359375,8.336926
AUT,Austria,Mature economies,2008,I,wyd,1,2008,10,.8336926,33355,14826,18829.54742407453,36177.359375,8.336926
AZE,Azerbaijan,"Russia, C. Asia, SE Europe",1995,C,povcal,1,1993,1,.7495000000000001,288,1047,656.6870027325959,1853.794677734375,7.495
AZE,Azerbaijan,"Russia, C. Asia, SE Europe",1995,C,povcal,1,1993,2,.7495000000000001,438,1047,656.6870027325959,1853.794677734375,7.495
AZE,Azerbaijan,"Russia, C. Asia, SE Europe",1995,C,povcal,1,1993,3,.7495000000000001,565,1047,656.6870027325959,1853.794677734375,7.495
AZE,Azerbaijan,"Russia, C. Asia, SE Europe",1995,C,povcal,1,1993,4,.7495000000000001,683,1047,656.6870027325959,1853.794677734375,7.495
AZE,Azerbaijan,"Russia, C. Asia, SE Europe",1995,C,povcal,1,1993,5,.7495000000000001,800,1047,656.6870027325959,1853.794677734375,7.495
AZE,Azerbaijan,"Russia, C. Asia, SE Europe",1995,C,povcal,1,1993,6,.7495000000000001,926,1047,656.6870027325959,1853.794677734375,7.495
AZE,Azerbaijan,"Russia, C. Asia, SE Europe",1995,C,povcal,1,1993,7,.7495000000000001,1074,1047,656.6870027325959,1853.794677734375,7.495
AZE,Azerbaijan,"Russia, C. Asia, SE Europe",1995,C,povcal,1,1993,8,.7495000000000001,1269,1047,656.6870027325959,1853.794677734375,7.495
AZE,Azerbaijan,"Russia, C. Asia, SE Europe",1995,C,povcal,1,1993,9,.7495000000000001,1592,1047,656.6870027325959,1853.794677734375,7.495
AZE,Azerbaijan,"Russia, C. Asia, SE Europe",1995,C,povcal,1,1993,10,.7495000000000001,2830,1047,656.6870027325959,1853.794677734375,7.495
AZE,Azerbaijan,"Russia, C. Asia, SE Europe",2001,C,povcal,1,2003,1,.82341,434,1347,1149.084114804221,2715.340087890625,8.2341
AZE,Azerbaijan,"Russia, C. Asia, SE Europe",2001,C,povcal,1,2003,2,.82341,573,1347,1149.084114804221,2715.340087890625,8.2341
AZE,Azerbaijan,"Russia, C. Asia, SE Europe",2001,C,povcal,1,2003,3,.82341,702,1347,1149.084114804221,2715.340087890625,8.2341
AZE,Azerbaijan,"Russia, C. Asia, SE Europe",2001,C,povcal,1,2003,4,.82341,830,1347,1149.084114804221,2715.340087890625,8.2341
AZE,Azerbaijan,"Russia, C. Asia, SE Europe",2001,C,povcal,1,2003,5,.82341,967,1347,1149.084114804221,2715.340087890625,8.2341
AZE,Azerbaijan,"Russia, C. Asia, SE Europe",2001,C,povcal,1,2003,6,.82341,1118,1347,1149.084114804221,2715.340087890625,8.2341
AZE,Azerbaijan,"Russia, C. Asia, SE Europe",2001,C,povcal,1,2003,7,.82341,1305,1347,1149.084114804221,2715.340087890625,8.2341
AZE,Azerbaijan,"Russia, C. Asia, SE Europe",2001,C,povcal,1,2003,8,.82341,1559,1347,1149.084114804221,2715.340087890625,8.2341
AZE,Azerbaijan,"Russia, C. Asia, SE Europe",2001,C,povcal,1,2003,9,.82341,1989,1347,1149.084114804221,2715.340087890625,8.2341
AZE,Azerbaijan,"Russia, C. Asia, SE Europe",2001,C,povcal,1,2003,10,.82341,3996,1347,1149.084114804221,2715.340087890625,8.2341
AZE,Azerbaijan,"Russia, C. Asia, SE Europe",2008,C,povcal,1,2008,1,.8763400000000001,828,2413,3116.774906543123,8023.568359375,8.763400000000001
AZE,Azerbaijan,"Russia, C. Asia, SE Europe",2008,C,povcal,1,2008,2,.8763400000000001,1100,2413,3116.774906543123,8023.568359375,8.763400000000001
AZE,Azerbaijan,"Russia, C. Asia, SE Europe",2008,C,povcal,1,2008,3,.8763400000000001,1339,2413,3116.774906543123,8023.568359375,8.763400000000001
AZE,Azerbaijan,"Russia, C. Asia, SE Europe",2008,C,povcal,1,2008,4,.8763400000000001,1578,2413,3116.774906543123,8023.568359375,8.763400000000001
AZE,Azerbaijan,"Russia, C. Asia, SE Europe",2008,C,povcal,1,2008,5,.8763400000000001,1817,2413,3116.774906543123,8023.568359375,8.763400000000001
AZE,Azerbaijan,"Russia, C. Asia, SE Europe",2008,C,povcal,1,2008,6,.8763400000000001,2082,2413,3116.774906543123,8023.568359375,8.763400000000001
AZE,Azerbaijan,"Russia, C. Asia, SE Europe",2008,C,povcal,1,2008,7,.8763400000000001,2401,2413,3116.774906543123,8023.568359375,8.763400000000001
AZE,Azerbaijan,"Russia, C. Asia, SE Europe",2008,C,povcal,1,2008,8,.8763400000000001,2830,2413,3116.774906543123,8023.568359375,8.763400000000001
AZE,Azerbaijan,"Russia, C. Asia, SE Europe",2008,C,povcal,1,2008,9,.8763400000000001,3549,2413,3116.774906543123,8023.568359375,8.763400000000001
AZE,Azerbaijan,"Russia, C. Asia, SE Europe",2008,C,povcal,1,2008,10,.8763400000000001,6604,2413,3116.774906543123,8023.568359375,8.763400000000001
BDI,Burundi,Sub-Saharan Africa,1992,C,povcal,1,1993,1,.5933293,107,313,413.4468130632672,701.5870971679688,5.933293
BDI,Burundi,Sub-Saharan Africa,1992,C,povcal,1,1993,2,.5933293,142,313,413.4468130632672,701.5870971679688,5.933293
BDI,Burundi,Sub-Saharan Africa,1992,C,povcal,1,1993,3,.5933293,173,313,413.4468130632672,701.5870971679688,5.933293
BDI,Burundi,Sub-Saharan Africa,1992,C,povcal,1,1993,4,.5933293,205,313,413.4468130632672,701.5870971679688,5.933293
BDI,Burundi,Sub-Saharan Africa,1992,C,povcal,1,1993,5,.5933293,237,313,413.4468130632672,701.5870971679688,5.933293
BDI,Burundi,Sub-Saharan Africa,1992,C,povcal,1,1993,6,.5933293,273,313,413.4468130632672,701.5870971679688,5.933293
BDI,Burundi,Sub-Saharan Africa,1992,C,povcal,1,1993,7,.5933293,316,313,413.4468130632672,701.5870971679688,5.933293
BDI,Burundi,Sub-Saharan Africa,1992,C,povcal,1,1993,8,.5933293,374,313,413.4468130632672,701.5870971679688,5.933293
BDI,Burundi,Sub-Saharan Africa,1992,C,povcal,1,1993,9,.5933293,470,313,413.4468130632672,701.5870971679688,5.933293
BDI,Burundi,Sub-Saharan Africa,1992,C,povcal,1,1993,10,.5933293,831,313,413.4468130632672,701.5870971679688,5.933293
BDI,Burundi,Sub-Saharan Africa,1998,C,povcal,1,1998,1,.6223515,53,292,236.4485202101178,517.9592895507813,6.223515
BDI,Burundi,Sub-Saharan Africa,1998,C,povcal,1,1998,2,.6223515,97,292,236.4485202101178,517.9592895507813,6.223515
BDI,Burundi,Sub-Saharan Africa,1998,C,povcal,1,1998,3,.6223515,133,292,236.4485202101178,517.9592895507813,6.223515
BDI,Burundi,Sub-Saharan Africa,1998,C,povcal,1,1998,4,.6223515,168,292,236.4485202101178,517.9592895507813,6.223515
BDI,Burundi,Sub-Saharan Africa,1998,C,povcal,1,1998,5,.6223515,202,292,236.4485202101178,517.9592895507813,6.223515
BDI,Burundi,Sub-Saharan Africa,1998,C,povcal,1,1998,6,.6223515,240,292,236.4485202101178,517.9592895507813,6.223515
BDI,Burundi,Sub-Saharan Africa,1998,C,povcal,1,1998,7,.6223515,284,292,236.4485202101178,517.9592895507813,6.223515
BDI,Burundi,Sub-Saharan Africa,1998,C,povcal,1,1998,8,.6223515,342,292,236.4485202101178,517.9592895507813,6.223515
BDI,Burundi,Sub-Saharan Africa,1998,C,povcal,1,1998,9,.6223515,441,292,236.4485202101178,517.9592895507813,6.223515
BDI,Burundi,Sub-Saharan Africa,1998,C,povcal,1,1998,10,.6223515,959,292,236.4485202101178,517.9592895507813,6.223515
BDI,Burundi,Sub-Saharan Africa,2006,C,povcal,1,2008,1,.7943385000000001,144,348,408.1822796136607,496.78076171875,7.943385
BDI,Burundi,Sub-Saharan Africa,2006,C,povcal,1,2008,2,.7943385000000001,168,348,408.1822796136607,496.78076171875,7.943385
BDI,Burundi,Sub-Saharan Africa,2006,C,povcal,1,2008,3,.7943385000000001,193,348,408.1822796136607,496.78076171875,7.943385
BDI,Burundi,Sub-Saharan Africa,2006,C,povcal,1,2008,4,.7943385000000001,220,348,408.1822796136607,496.78076171875,7.943385
BDI,Burundi,Sub-Saharan Africa,2006,C,povcal,1,2008,5,.7943385000000001,250,348,408.1822796136607,496.78076171875,7.943385
BDI,Burundi,Sub-Saharan Africa,2006,C,povcal,1,2008,6,.7943385000000001,286,348,408.1822796136607,496.78076171875,7.943385
BDI,Burundi,Sub-Saharan Africa,2006,C,povcal,1,2008,7,.7943385000000001,332,348,408.1822796136607,496.78076171875,7.943385
BDI,Burundi,Sub-Saharan Africa,2006,C,povcal,1,2008,8,.7943385000000001,398,348,408.1822796136607,496.78076171875,7.943385
BDI,Burundi,Sub-Saharan Africa,2006,C,povcal,1,2008,9,.7943385000000001,511,348,408.1822796136607,496.78076171875,7.943385
BDI,Burundi,Sub-Saharan Africa,2006,C,povcal,1,2008,10,.7943385000000001,974,348,408.1822796136607,496.78076171875,7.943385
BEL,Belgium,Mature economies,1988,I,wyd,1,1988,1,.9901664,3753,9653,12459.33873902407,23672.939453125,9.901664
BEL,Belgium,Mature economies,1988,I,wyd,1,1988,2,.9901664,5470,9653,12459.33873902407,23672.939453125,9.901664
BEL,Belgium,Mature economies,1988,I,wyd,1,1988,3,.9901664,6405,9653,12459.33873902407,23672.939453125,9.901664
BEL,Belgium,Mature economies,1988,I,wyd,1,1988,4,.9901664,7332,9653,12459.33873902407,23672.939453125,9.901664
BEL,Belgium,Mature economies,1988,I,wyd,1,1988,5,.9901664,8237,9653,12459.33873902407,23672.939453125,9.901664
BEL,Belgium,Mature economies,1988,I,wyd,1,1988,6,.9901664,9132,9653,12459.33873902407,23672.939453125,9.901664
BEL,Belgium,Mature economies,1988,I,wyd,1,1988,7,.9901664,10195,9653,12459.33873902407,23672.939453125,9.901664
BEL,Belgium,Mature economies,1988,I,wyd,1,1988,8,.9901664,11596,9653,12459.33873902407,23672.939453125,9.901664
BEL,Belgium,Mature economies,1988,I,wyd,1,1988,9,.9901664,13755,9653,12459.33873902407,23672.939453125,9.901664
BEL,Belgium,Mature economies,1988,I,wyd,1,1988,10,.9901664,20652,9653,12459.33873902407,23672.939453125,9.901664
BEL,Belgium,Mature economies,1995,I,lis,1,1993,1,1.0084475,4307,12412,14120.98661937043,26705.6481709534,10.084475
BEL,Belgium,Mature economies,1995,I,lis,1,1993,2,1.0084475,6595,12412,14120.98661937043,26705.6481709534,10.084475
BEL,Belgium,Mature economies,1995,I,lis,1,1993,3,1.0084475,8037,12412,14120.98661937043,26705.6481709534,10.084475
BEL,Belgium,Mature economies,1995,I,lis,1,1993,4,1.0084475,9252,12412,14120.98661937043,26705.6481709534,10.084475
BEL,Belgium,Mature economies,1995,I,lis,1,1993,5,1.0084475,10353,12412,14120.98661937043,26705.6481709534,10.084475
BEL,Belgium,Mature economies,1995,I,lis,1,1993,6,1.0084475,11561,12412,14120.98661937043,26705.6481709534,10.084475
BEL,Belgium,Mature economies,1995,I,lis,1,1993,7,1.0084475,13039,12412,14120.98661937043,26705.6481709534,10.084475
BEL,Belgium,Mature economies,1995,I,lis,1,1993,8,1.0084475,14808,12412,14120.98661937043,26705.6481709534,10.084475
BEL,Belgium,Mature economies,1995,I,lis,1,1993,9,1.0084475,17857,12412,14120.98661937043,26705.6481709534,10.084475
BEL,Belgium,Mature economies,1995,I,lis,1,1993,10,1.0084475,28315,12412,14120.98661937043,26705.6481709534,10.084475
BEL,Belgium,Mature economies,2000,I,wyd,1,1998,1,1.0203008,4990,14810,15594.78865348128,30398.447265625,10.203008
BEL,Belgium,Mature economies,2000,I,wyd,1,1998,2,1.0203008,7541,14810,15594.78865348128,30398.447265625,10.203008
BEL,Belgium,Mature economies,2000,I,wyd,1,1998,3,1.0203008,8966,14810,15594.78865348128,30398.447265625,10.203008
BEL,Belgium,Mature economies,2000,I,wyd,1,1998,4,1.0203008,10254,14810,15594.78865348128,30398.447265625,10.203008
BEL,Belgium,Mature economies,2000,I,wyd,1,1998,5,1.0203008,11403,14810,15594.78865348128,30398.447265625,10.203008
BEL,Belgium,Mature economies,2000,I,wyd,1,1998,6,1.0203008,12772,14810,15594.78865348128,30398.447265625,10.203008
BEL,Belgium,Mature economies,2000,I,wyd,1,1998,7,1.0203008,14260,14810,15594.78865348128,30398.447265625,10.203008
BEL,Belgium,Mature economies,2000,I,wyd,1,1998,8,1.0203008,16631,14810,15594.78865348128,30398.447265625,10.203008
BEL,Belgium,Mature economies,2000,I,wyd,1,1998,9,1.0203008,19745,14810,15594.78865348128,30398.447265625,10.203008
BEL,Belgium,Mature economies,2000,I,wyd,1,1998,10,1.0203008,41538,14810,15594.78865348128,30398.447265625,10.203008
BEL,Belgium,Mature economies,2005,I,wyd,1,2003,1,1.0376133,5016,14333,16103.71375382839,32189.3515625,10.376133
BEL,Belgium,Mature economies,2005,I,wyd,1,2003,2,1.0376133,7477,14333,16103.71375382839,32189.3515625,10.376133
BEL,Belgium,Mature economies,2005,I,wyd,1,2003,3,1.0376133,9000,14333,16103.71375382839,32189.3515625,10.376133
BEL,Belgium,Mature economies,2005,I,wyd,1,2003,4,1.0376133,10244,14333,16103.71375382839,32189.3515625,10.376133
BEL,Belgium,Mature economies,2005,I,wyd,1,2003,5,1.0376133,11552,14333,16103.71375382839,32189.3515625,10.376133
BEL,Belgium,Mature economies,2005,I,wyd,1,2003,6,1.0376133,12999,14333,16103.71375382839,32189.3515625,10.376133
BEL,Belgium,Mature economies,2005,I,wyd,1,2003,7,1.0376133,14727,14333,16103.71375382839,32189.3515625,10.376133
BEL,Belgium,Mature economies,2005,I,wyd,1,2003,8,1.0376133,17086,14333,16103.71375382839,32189.3515625,10.376133
BEL,Belgium,Mature economies,2005,I,wyd,1,2003,9,1.0376133,20481,14333,16103.71375382839,32189.3515625,10.376133
BEL,Belgium,Mature economies,2005,I,wyd,1,2003,10,1.0376133,34750,14333,16103.71375382839,32189.3515625,10.376133
BEL,Belgium,Mature economies,2008,I,wyd,1,2008,1,1.0709973,4546,13062,16623.20547325376,33617.4296875,10.709973
BEL,Belgium,Mature economies,2008,I,wyd,1,2008,2,1.0709973,6870,13062,16623.20547325376,33617.4296875,10.709973
BEL,Belgium,Mature economies,2008,I,wyd,1,2008,3,1.0709973,8388,13062,16623.20547325376,33617.4296875,10.709973
BEL,Belgium,Mature economies,2008,I,wyd,1,2008,4,1.0709973,9657,13062,16623.20547325376,33617.4296875,10.709973
BEL,Belgium,Mature economies,2008,I,wyd,1,2008,5,1.0709973,10855,13062,16623.20547325376,33617.4296875,10.709973
BEL,Belgium,Mature economies,2008,I,wyd,1,2008,6,1.0709973,12185,13062,16623.20547325376,33617.4296875,10.709973
BEL,Belgium,Mature economies,2008,I,wyd,1,2008,7,1.0709973,13691,13062,16623.20547325376,33617.4296875,10.709973
BEL,Belgium,Mature economies,2008,I,wyd,1,2008,8,1.0709973,15577,13062,16623.20547325376,33617.4296875,10.709973
BEL,Belgium,Mature economies,2008,I,wyd,1,2008,9,1.0709973,18679,13062,16623.20547325376,33617.4296875,10.709973
BEL,Belgium,Mature economies,2008,I,wyd,1,2008,10,1.0709973,30173,13062,16623.20547325376,33617.4296875,10.709973
BEN,Benin,Sub-Saharan Africa,2003,C,povcal,1,2003,1,.7164976000000001,190,633,868.269944239869,1354.895263671875,7.164976
BEN,Benin,Sub-Saharan Africa,2003,C,povcal,1,2003,2,.7164976000000001,253,633,868.269944239869,1354.895263671875,7.164976
BEN,Benin,Sub-Saharan Africa,2003,C,povcal,1,2003,3,.7164976000000001,313,633,868.269944239869,1354.895263671875,7.164976
BEN,Benin,Sub-Saharan Africa,2003,C,povcal,1,2003,4,.7164976000000001,374,633,868.269944239869,1354.895263671875,7.164976
BEN,Benin,Sub-Saharan Africa,2003,C,povcal,1,2003,5,.7164976000000001,439,633,868.269944239869,1354.895263671875,7.164976
BEN,Benin,Sub-Saharan Africa,2003,C,povcal,1,2003,6,.7164976000000001,513,633,868.269944239869,1354.895263671875,7.164976
BEN,Benin,Sub-Saharan Africa,2003,C,povcal,1,2003,7,.7164976000000001,603,633,868.269944239869,1354.895263671875,7.164976
BEN,Benin,Sub-Saharan Africa,2003,C,povcal,1,2003,8,.7164976000000001,728,633,868.269944239869,1354.895263671875,7.164976
BEN,Benin,Sub-Saharan Africa,2003,C,povcal,1,2003,9,.7164976000000001,942,633,868.269944239869,1354.895263671875,7.164976
BEN,Benin,Sub-Saharan Africa,2003,C,povcal,1,2003,10,.7164976000000001,1978,633,868.269944239869,1354.895263671875,7.164976
BFA,Burkina Faso,Sub-Saharan Africa,1994,C,povcal,1,1993,1,1.0118634,110,490,337.1973564391642,688.7586669921875,10.118634
BFA,Burkina Faso,Sub-Saharan Africa,1994,C,povcal,1,1993,2,1.0118634,141,490,337.1973564391642,688.7586669921875,10.118634
BFA,Burkina Faso,Sub-Saharan Africa,1994,C,povcal,1,1993,3,1.0118634,174,490,337.1973564391642,688.7586669921875,10.118634
BFA,Burkina Faso,Sub-Saharan Africa,1994,C,povcal,1,1993,4,1.0118634,213,490,337.1973564391642,688.7586669921875,10.118634
BFA,Burkina Faso,Sub-Saharan Africa,1994,C,povcal,1,1993,5,1.0118634,260,490,337.1973564391642,688.7586669921875,10.118634
BFA,Burkina Faso,Sub-Saharan Africa,1994,C,povcal,1,1993,6,1.0118634,317,490,337.1973564391642,688.7586669921875,10.118634
BFA,Burkina Faso,Sub-Saharan Africa,1994,C,povcal,1,1993,7,1.0118634,395,490,337.1973564391642,688.7586669921875,10.118634
BFA,Burkina Faso,Sub-Saharan Africa,1994,C,povcal,1,1993,8,1.0118634,508,490,337.1973564391642,688.7586669921875,10.118634
BFA,Burkina Faso,Sub-Saharan Africa,1994,C,povcal,1,1993,9,1.0118634,717,490,337.1973564391642,688.7586669921875,10.118634
BFA,Burkina Faso,Sub-Saharan Africa,1994,C,povcal,1,1993,10,1.0118634,2061,490,337.1973564391642,688.7586669921875,10.118634
BFA,Burkina Faso,Sub-Saharan Africa,1998,C,povcal,1,1998,1,1.1621159,121,500,462.8124860331191,825.3719482421875,11.621159
BFA,Burkina Faso,Sub-Saharan Africa,1998,C,povcal,1,1998,2,1.1621159,174,500,462.8124860331191,825.3719482421875,11.621159
BFA,Burkina Faso,Sub-Saharan Africa,1998,C,povcal,1,1998,3,1.1621159,212,500,462.8124860331191,825.3719482421875,11.621159
BFA,Burkina Faso,Sub-Saharan Africa,1998,C,povcal,1,1998,4,1.1621159,251,500,462.8124860331191,825.3719482421875,11.621159
BFA,Burkina Faso,Sub-Saharan Africa,1998,C,povcal,1,1998,5,1.1621159,295,500,462.8124860331191,825.3719482421875,11.621159
BFA,Burkina Faso,Sub-Saharan Africa,1998,C,povcal,1,1998,6,1.1621159,348,500,462.8124860331191,825.3719482421875,11.621159
BFA,Burkina Faso,Sub-Saharan Africa,1998,C,povcal,1,1998,7,1.1621159,414,500,462.8124860331191,825.3719482421875,11.621159
BFA,Burkina Faso,Sub-Saharan Africa,1998,C,povcal,1,1998,8,1.1621159,511,500,462.8124860331191,825.3719482421875,11.621159
BFA,Burkina Faso,Sub-Saharan Africa,1998,C,povcal,1,1998,9,1.1621159,684,500,462.8124860331191,825.3719482421875,11.621159
BFA,Burkina Faso,Sub-Saharan Africa,1998,C,povcal,1,1998,10,1.1621159,1994,500,462.8124860331191,825.3719482421875,11.621159
BFA,Burkina Faso,Sub-Saharan Africa,2003,C,povcal,1,2003,1,1.3395599,169,562,594.031438607248,944.94921875,13.395599
BFA,Burkina Faso,Sub-Saharan Africa,2003,C,povcal,1,2003,2,1.3395599,222,562,594.031438607248,944.94921875,13.395599
BFA,Burkina Faso,Sub-Saharan Africa,2003,C,povcal,1,2003,3,1.3395599,273,562,594.031438607248,944.94921875,13.395599
BFA,Burkina Faso,Sub-Saharan Africa,2003,C,povcal,1,2003,4,1.3395599,325,562,594.031438607248,944.94921875,13.395599
BFA,Burkina Faso,Sub-Saharan Africa,2003,C,povcal,1,2003,5,1.3395599,381,562,594.031438607248,944.94921875,13.395599
BFA,Burkina Faso,Sub-Saharan Africa,2003,C,povcal,1,2003,6,1.3395599,446,562,594.031438607248,944.94921875,13.395599
BFA,Burkina Faso,Sub-Saharan Africa,2003,C,povcal,1,2003,7,1.3395599,525,562,594.031438607248,944.94921875,13.395599
BFA,Burkina Faso,Sub-Saharan Africa,2003,C,povcal,1,2003,8,1.3395599,635,562,594.031438607248,944.94921875,13.395599
BFA,Burkina Faso,Sub-Saharan Africa,2003,C,povcal,1,2003,9,1.3395599,823,562,594.031438607248,944.94921875,13.395599
BFA,Burkina Faso,Sub-Saharan Africa,2003,C,povcal,1,2003,10,1.3395599,1823,562,594.031438607248,944.94921875,13.395599
BFA,Burkina Faso,Sub-Saharan Africa,2009,C,povcal,1,2008,1,1.5515258,193,674,640.683031393121,1084.894165039063,15.515258
BFA,Burkina Faso,Sub-Saharan Africa,2009,C,povcal,1,2008,2,1.5515258,259,674,640.683031393121,1084.894165039063,15.515258
BFA,Burkina Faso,Sub-Saharan Africa,2009,C,povcal,1,2008,3,1.5515258,324,674,640.683031393121,1084.894165039063,15.515258
BFA,Burkina Faso,Sub-Saharan Africa,2009,C,povcal,1,2008,4,1.5515258,389,674,640.683031393121,1084.894165039063,15.515258
BFA,Burkina Faso,Sub-Saharan Africa,2009,C,povcal,1,2008,5,1.5515258,458,674,640.683031393121,1084.894165039063,15.515258
BFA,Burkina Faso,Sub-Saharan Africa,2009,C,povcal,1,2008,6,1.5515258,538,674,640.683031393121,1084.894165039063,15.515258
BFA,Burkina Faso,Sub-Saharan Africa,2009,C,povcal,1,2008,7,1.5515258,636,674,640.683031393121,1084.894165039063,15.515258
BFA,Burkina Faso,Sub-Saharan Africa,2009,C,povcal,1,2008,8,1.5515258,771,674,640.683031393121,1084.894165039063,15.515258
BFA,Burkina Faso,Sub-Saharan Africa,2009,C,povcal,1,2008,9,1.5515258,1003,674,640.683031393121,1084.894165039063,15.515258
BFA,Burkina Faso,Sub-Saharan Africa,2009,C,povcal,1,2008,10,1.5515258,2167,674,640.683031393121,1084.894165039063,15.515258
